category,subcategory,name,price,remark,scraped_at
散熱器｜散熱墊｜散熱膏,創氪星系 TRYX 散熱器,TRYX TURRIS 620 白/6導管/高16.5/雙塔雙扇/5吋液晶/無孔回流焊/TDP:280W【XZ】,4590,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 PISA A5 灰 散熱器/5導管/高15.3/ARGB/底部輔助鰭片/TDP:265【WXZ】,899,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 PISA A5 白 散熱器/5導管/高15.3/ARGB/底部輔助鰭片/TDP:265【WXZ】,899,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CR1000 V2 PRO 白 散熱器/6導管/高15.7/無限鏡上蓋/12cm/TDP:230【WXZ】,799,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CR1400 EVO 黑 散熱器/4導管/高13/9cm風扇/TDP:180【WXZ】,499,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CR1400 V2 黑 散熱器/4導管/高13.3/無限鏡上蓋/9cm風扇/TDP:180【WXZ】,699,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CR1400 V2 白 散熱器/4導管/高13.3/無限鏡上蓋/9cm風扇/TDP:180【WXZ】,699,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CR1400 DV2 黑 散熱器/6導管/高13.6/Mini雙塔雙扇/ARGB/TDP:230【WXZ】,999,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CR1400 DV2 白 散熱器/6導管/高13.6/Mini雙塔雙扇/ARGB/TDP:230【WXZ】,999,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CR3000 黑 散熱器/7導管/高16/雙塔雙扇/ARGB/TDP:260【WXZ】,1390,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CR3000 白 散熱器/7導管/高16/雙塔雙扇/ARGB/TDP:260【WXZ】,1390,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CA40 黑 散熱器/4導管/高15.7/斜拉格柵上蓋/ARGB/TDP:225【WXZ】,699,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CA80 黑 散熱器/6導管/高15.9/雙塔雙扇/斜拉格柵上蓋/ARGB/TDP:260【WXZ】,1290,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,喬思伯 Jonsbo 散熱器,喬思伯 CA90 黑 散熱器/6導管/高15.9/雙塔雙扇(內置13cm)/全黑化/TDP:270【WXZ】,1690,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,利民 Thermalright TFX 散熱膏/2公克/導熱係數 14.3W/mK,360,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,利民 Thermalright TF8 散熱膏/2公克/導熱係數 13.8W/mK,250,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,利民 Thermalright TF8 散熱膏/5.8公克/導熱係數 13.8W/mK,590,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,利民 Thermalright TF9 散熱膏/1.5公克/導熱係數 14W/mK,190,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,利民 Thermalright Silver King 液態金屬膏/1公克/導熱係數 79W/mK【避免接觸鋁製品】,280,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,酷碼 HTK-002 美國道康膏/導熱係數 0.8W/m-K,70,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,酷碼 IceFusion 新酷媽涼膏 V2/40公克/導熱係數 5 W/mK(RG-ICF-CWR3-GP),199,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,酷碼 CryoFuze 7 超效散熱膏/4公克/附刮刀/(MGZ-NDSG-N04G-R1),249,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,華碩 ROG Strix RG-05 高效能散熱膏/3公克,299,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,高效能散熱膏,華碩 ROG RG-07 高效能散熱膏/3公克,329,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,矽膠導熱片,酷碼 Thermal Pad 導熱片1.0mm(厚)/95x45mm/13.3W/mK(TPX-NOPP-9010-R1),249,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,矽膠導熱片,酷碼 Thermal Pad Pro 導熱片2.0mm(厚)/95x45mm/15.3W/mK(TPY-NDPB-9020-R1),599,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,筆記型專用散熱座,酷碼 Connect Stand 網通設備 散熱架 /金屬網孔/可拆卸 12cm反向風扇,690,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,筆記型專用散熱座,"酷碼 NotePal X150 Spectrum RGB散熱墊 /含USB*3,Type-C*1/支援 17吋",1290,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,筆記型專用散熱座,酷碼 NotePal ErgoStand Lite 散熱墊 /五種角度+支援 15.6吋(R9-NBS-ESLK-GP),690,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,筆記型專用散熱座,酷碼 NotePal ErgoStand III 散熱座、六段角度調整、23cm散熱風扇、USB*4,1190,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,筆記型專用散熱座,Raymii D301 鋁合金 RGB 風扇旋轉筆電支架 / 旋轉底座 / USB*2 / 支援17吋,1199,,2026-04-19 18:37:47
散熱器｜散熱墊｜散熱膏,筆記型專用散熱座,Raymii RNF-K6 大風扇RGB筆電散熱支架 筆電架/ USB*2 / 支援最大19吋/可接手機架,999,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 Prime LC 240 ARGB 水冷 /可替換無限鏡上蓋/一體式風扇/厚:5.2cm/6年【WXZ】▼下殺到 4/30 20:00,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 Prime LC 360 ARGB 水冷 /可替換無限鏡上蓋/一體式風扇/厚:5.2cm/6年【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 Prime LC 360 ARGB 水冷(白) /無限鏡上蓋/一體式風扇/厚:5.2cm/6年【WXZ】,3090,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 AYW GAMING LC 360 ARGB LCD(黑) 水冷/2.4吋液晶/厚:5.6cm/6年【XZ】,3490,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 MAX GAMING LC 360 ARGB LCD(白) 水冷/2.4吋液晶/厚:5.6cm/6年【XZ】,3990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 TUF GAMING LC III 240 ARGB(黑) /一體式風扇/厚:5.36cm/6年【WXZ】,2890,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 TUF GAMING LC III 240 ARGB(白) /一體式風扇/厚:5.36cm/6年【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 TUF GAMING LC III 360 ARGB(黑) /一體式風扇/厚:5.36cm/6年【WXZ】,3790,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 TUF GAMING LC III 360 ARGB(白) /一體式風扇/厚:5.36cm/6年【WXZ】,3990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 TUF GAMING LC III 360 ARGB LCD(黑) /2.8吋液晶/一體扇/厚:5.36/6年【WXZ】,4690,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 TUF GAMING LC III 360 ARGB LCD(白) /2.8吋液晶/一體扇/厚:5.36/6年【WXZ】,4890,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG STRIX LC II 280 ARGB 飛龍二代/Asetek7th/6年【WXYZ】原價,5490,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG STRIX LC III 360 飛龍三代(無光風扇)/Asetek7th v2/可轉冷頭/6年【WXZ】,5990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG STRIX LC III 360 ARGB 飛龍三代/Asetek7th v2/可旋轉冷頭/6年【WXZ】,6390,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG STRIX LC III 360 ARGB 白龍三代/Asetek7th v2/可旋轉冷頭/6年【WXZ】,6590,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG STRIX LC III 360 ARGB LCD 飛龍/2.1吋液晶/Asetek7th v2/6年【WXZ】▼下殺到 4/30 20:00,6990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG STRIX LC III 360 ARGB LCD 白龍/2.1吋液晶/Asetek7th v2/6年【WXZ】▼下殺到 4/30 20:00,7390,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG RYUO IV 360 ARGB(黑) 龍王四代/6.67吋曲面(螢幕2年保)/6年【XZ】,10990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG RYUO IV 360 ARGB(黑) 龍王四代/6.67吋+華碩 ROG STRIX 1000W/白金/全模組【XZ】,14490,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG RYUO IV 360 ARGB(白) 龍王四代/6.67吋曲面(螢幕2年保)/6年【XZ】,11290,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG RYUO IV 360 ARGB(白) 龍王四代/6.67吋+華碩 ROG STRIX 1000W(白色)/白金【XZ】,14890,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG RYUO IV 360 ARGB Hatsune Miku 聯名版/6.67吋曲面(螢幕2年保)/6年【XZ】,12490,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG RYUO IV SLC 360 ARGB(黑) 龍王四代/6.67吋曲面(螢幕2年保)/6年【XZ】,10990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG RYUO IV SLC 360 ARGB(白) 龍王四代/6.67吋曲面(螢幕2年保)/6年【XZ】,11290,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG RYUJIN III 360 ARGB Extreme 龍神三代/3.5吋液晶/Asetek8 v2/6年【WXZ】,10990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ROG RYUJIN III 360 ARGB Extreme 白龍神/3.5吋液晶/Asetek8 v2/6年【WXZ】,11290,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ProArt LC 240 水冷散熱器 /負載監控發光儀表/Alphacool 效能扇/6年【WXZ】,5990,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ProArt LC 360 水冷散熱器 /負載監控發光儀表/Alphacool 效能扇/6年【WXZ】,7490,,2026-04-19 18:37:47
封閉式｜開放式水冷,華碩 ASUS【0800到府 6年保固換新】保固內非人損漏液賠償！保固內非人損換新。,華碩 ProArt LC 420 水冷散熱器 /負載監控發光儀表/貓頭鷹 NF-A14風扇/6年【WXZ】,8890,,2026-04-19 18:37:47
封閉式｜開放式水冷,微星 MSI (註冊享延保！保內到府收送，品質保證非人損漏液損害賠償！),微星 MAG CoreLiquid A13 240(黑) /預裝風扇/可換式上蓋/厚:5.2(註冊3+2年)【XZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,微星 MSI (註冊享延保！保內到府收送，品質保證非人損漏液損害賠償！),微星 MAG CoreLiquid A13 240(白) /預裝風扇/可換式上蓋/厚:5.2(註冊3+2年)【XZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,微星 MSI (註冊享延保！保內到府收送，品質保證非人損漏液損害賠償！),微星 MAG CoreLiquid A13 360(黑) /預裝風扇/可換式上蓋/厚:5.2(註冊3+2年)【XZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,微星 MSI (註冊享延保！保內到府收送，品質保證非人損漏液損害賠償！),微星 MAG CoreLiquid A13 360(白) /預裝風扇/可換式上蓋/厚:5.2(註冊3+2年)【XZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,微星 MSI (註冊享延保！保內到府收送，品質保證非人損漏液損害賠償！),微星 MPG CoreLiquid P13 360(黑)/2.1吋液晶/曲面玻璃上蓋/無螺絲蓋(註冊3+2)【XZ】,5290,,2026-04-19 18:37:47
封閉式｜開放式水冷,微星 MSI (註冊享延保！保內到府收送，品質保證非人損漏液損害賠償！),微星 MPG CoreLiquid P13 360(白)/2.1吋液晶/曲面玻璃上蓋/無螺絲蓋(註冊3+2)【XZ】,5390,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow Silent 240(黑) 水冷/鏡面環狀冷頭/厚:5.5/6年保【WXZ】,2090,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow Silent 240(白) 水冷/鏡面環狀冷頭/厚:5.5/6年保【WXZ】,2090,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow Silent 360(黑) 水冷/鏡面環狀冷頭/厚:5.5/6年保【WXZ】,2590,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow Silent 360(白) 水冷/鏡面環狀冷頭/厚:5.5/6年保【WXZ】,2590,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow ARGB 240(黑) 水冷/ARGB 28mm風扇/厚:5.5/6年保【WXZ】,1590,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow ARGB 240(白) 水冷/ARGB 28mm風扇/厚:5.5/6年保【WXZ】,1590,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow ARGB 360(黑) 水冷/ARGB 28mm風扇/厚:5.5/6年保【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow ARGB 360(白) 水冷/ARGB 28mm風扇/厚:5.5/6年保【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow Digital 240(黑) 數位監控螢幕/28mm厚扇/厚:5.5/6年保【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow Digital 240(白) 數位監控螢幕/28mm厚扇/厚:5.5/6年保【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow Digital 360(黑) 數位監控螢幕/28mm厚扇/厚:5.5/6年保【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,君主 Montech,Montech HyperFlow Digital 360(白) 數位監控螢幕/28mm厚扇/厚:5.5/6年保【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR POSEIDON ELITE ARGB 240 水冷/90度直角式鰭片/3年保【WXZ】,1590,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR POSEIDON ELITE ARGB 240(白) 水冷/90度直角式鰭片/3年保【WXZ】,1690,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR POSEIDON ELITE ARGB 360 水冷/90度直角式鰭片/3年保【WXZ】,2090,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR POSEIDON ELITE ARGB 360(白) 水冷/90度直角式鰭片/3年保【WXZ】,2190,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR POSEIDON-GT 240 水冷/90度直角式鰭片/5年保【WXYZ】原價,3290,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR POSEIDON-GT 360 水冷/90度直角式鰭片/5年保【WXYZ】原價,4290,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR Poseidon Vistek ARGB 240(黑) 水冷/數位監控螢幕/一體式風扇/5年【WXZ】▼下殺到 4/30 20:00,2590,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR Poseidon Vistek ARGB 240(白) 水冷/數位監控螢幕/一體式風扇/5年【WXZ】▼下殺到 4/30 20:00,2690,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR Poseidon Vistek ARGB 360(黑) 水冷/數位監控螢幕/一體式風扇/5年【WXZ】,3090,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR Poseidon Vistek ARGB 360(白) 水冷/數位監控螢幕/一體式風扇/5年【WXZ】,3190,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR Poseidon Vistek Pro ARGB 240(黑) 水冷/3.95吋液晶/一體式風扇/5年【WXZ】,3590,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR Poseidon Vistek Pro ARGB 240(白) 水冷/3.95吋液晶/一體式風扇/5年【WXZ】,3690,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR Poseidon Vistek Pro ARGB 360(黑) 水冷/3.95吋液晶/一體式風扇/5年【WXZ】,4290,,2026-04-19 18:37:47
封閉式｜開放式水冷,美洲獅 COUGAR,COUGAR Poseidon Vistek Pro ARGB 360(白) 水冷/3.95吋液晶/一體式風扇/5年【WXZ】,4390,,2026-04-19 18:37:47
封閉式｜開放式水冷,大飛 darkFlash,darkFlash Nebula DN240D 黑 水冷/數位監控顯示/鏈扣串接風扇/厚:5.2/5年【WXZ】,2190,,2026-04-19 18:37:47
封閉式｜開放式水冷,大飛 darkFlash,darkFlash Nebula DN240D 白 水冷/數位監控顯示/鏈扣串接風扇/厚:5.2/5年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,大飛 darkFlash,darkFlash Nebula DN360D 黑 水冷/數位監控顯示/鏈扣串接風扇/厚:5.2/5年【WXZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,大飛 darkFlash,darkFlash Nebula DN360D 白 水冷/數位監控顯示/鏈扣串接風扇/厚:5.2/5年【WXZ】,2590,,2026-04-19 18:37:47
封閉式｜開放式水冷,大飛 darkFlash,darkFlash Nebula DN240S LCD 白 水冷/2.1吋液晶/串接風扇/厚:5.2/5年【WXZ】,3090,,2026-04-19 18:37:47
封閉式｜開放式水冷,大飛 darkFlash,darkFlash Nebula DN360S LCD 黑 水冷/2.1吋液晶/串接風扇/厚:5.2/5年【WXZ】,3690,,2026-04-19 18:37:47
封閉式｜開放式水冷,大飛 darkFlash,darkFlash Nebula DN360S LCD 白 水冷/2.1吋液晶/串接風扇/厚:5.2/5年【WXZ】,3790,,2026-04-19 18:37:47
封閉式｜開放式水冷,ID-COOLING 一體式水冷,ID-COOLING FX360 TD 黑 水冷散熱器/數位監控顯示/厚:5.2cm/5年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,ID-COOLING 一體式水冷,ID-COOLING FX360 TD 白 水冷散熱器/數位監控顯示/厚:5.2cm/5年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,ID-COOLING 一體式水冷,ID-COOLING SL240 XE 黑 水冷散熱器/2.1吋液晶/厚:5.2cm/5年【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,ID-COOLING 一體式水冷,ID-COOLING SL240 XE 白 水冷散熱器/2.1吋液晶/厚:5.2cm/5年【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,ID-COOLING 一體式水冷,ID-COOLING SL360 XE 黑 水冷散熱器/2.1吋液晶/厚:5.2cm/5年【WXZ】,3490,,2026-04-19 18:37:47
封閉式｜開放式水冷,ID-COOLING 一體式水冷,ID-COOLING SL360 XE 白 水冷散熱器/2.1吋液晶/厚:5.2cm/5年【WXZ】,3490,,2026-04-19 18:37:47
封閉式｜開放式水冷,威剛 XPG,XPG LEVANTEII 360(黑) 水冷/無限鏡一體式風扇/高效雙腔水泵/厚:5.4/5年【WXZ】,2790,,2026-04-19 18:37:47
封閉式｜開放式水冷,威剛 XPG,XPG LEVANTEII 360(白) 水冷/無限鏡一體式風扇/高效雙腔水泵/厚:5.4/5年【WXZ】,2790,,2026-04-19 18:37:47
封閉式｜開放式水冷,保銳 ENERMAX,保銳 AQUAFUSION II ARGB 240 幻彩晶蝶 /磁吸式數位顯示/厚:5.3cm/5年【WXZ】,1990,,2026-04-19 18:37:47
封閉式｜開放式水冷,保銳 ENERMAX,保銳 AQUAFUSION II ARGB 360 幻彩晶蝶 /磁吸式數位顯示/厚:5.3cm/5年【WXZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,保銳 ENERMAX,保銳 LIQMAXFLO 240 風晶凌 /內置6cm VRM風扇/38mm加厚冷排/厚:6.5/5年【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,保銳 ENERMAX,保銳 LIQMAXFLO 360 風晶凌 /內置6cm VRM風扇/38mm加厚冷排/厚:6.5/5年【WXZ】,3590,,2026-04-19 18:37:47
封閉式｜開放式水冷,保銳 ENERMAX,保銳 LIQMAXFLO 420 風晶凌 /內置6cm VRM風扇/38mm加厚冷排/厚:6.5/5年【WXZ】,4590,,2026-04-19 18:37:47
封閉式｜開放式水冷,保銳 ENERMAX,保銳 LIQTECH XTR 360 ARGB 水冷/數位顯示/LGA4677/sTR5全覆蓋/5年【Y】,5990,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL LS520 SE 240水冷/鋁殼冷頭+A.RGB風扇/厚:5.2cm/5年【WXZ】,1890,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL LE360 V2 水冷/ARGB光環冷頭/五代水泵/厚:5.2cm/5年【WXZ】,2690,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL LE360 V2 WH(白) 水冷/ARGB光環冷頭/五代水泵/厚:5.2cm/5年【WXZ】,2690,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL LT520 240水冷/幾何鏡射磁吸外殼/四代水泵/厚:5.2cm/5年【WXZ】,2590,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL LT520 WH(白) 240水冷/幾何鏡射磁吸外殼/四代水泵/厚:5.2cm/5年【WXZ】,2590,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL LT360 ARGB 水冷/幾何鏡射外殼/五代水泵/厚:5.2cm/5年【WXZ】,3490,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL LQ360 水冷散熱器/磁吸數位顯示/五代水泵/厚:5.2cm/5年【WXZ】,3690,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL LM360 水冷散熱器/2.4吋液晶(3年)/六代水泵/厚:5.2/5年【WXZ】,3690,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL LM360 WH(白) 水冷散熱器/2.4吋液晶(3年)/六代水泵/厚:5.2/5年【WXZ】,3690,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL MYSTIQUE 360 ARGB 水冷散熱器/2.8吋液晶/五代水泵/厚:5.2/5年【WXZ】,4290,,2026-04-19 18:37:47
封閉式｜開放式水冷,DEEPCOOL 九州風神,DEEPCOOL SPARTACUS 360 水冷散熱器/3.4吋液晶/六代水泵/偏移支架/5年【WXZ】,5490,,2026-04-19 18:37:47
封閉式｜開放式水冷,鈦鉭科技 TCOMAS,鈦鉭 TCOMAS LE200 360(黑) 水冷 /無限鏡上蓋/加厚冷排風扇/厚:5.9cm/6年【XZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,鈦鉭科技 TCOMAS,鈦鉭 TCOMAS LE200 360(白) 水冷 /無限鏡上蓋/加厚冷排風扇/厚:5.9cm/6年【XZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,鈦鉭科技 TCOMAS,鈦鉭 TCOMAS WG600 360(黑) 水冷 /3.95吋液晶/加厚冷排風扇/厚:5.9cm/6年【XZ】,3990,,2026-04-19 18:37:47
封閉式｜開放式水冷,鈦鉭科技 TCOMAS,鈦鉭 TCOMAS WG600 360(白) 水冷 /3.95吋液晶/加厚冷排風扇/厚:5.9cm/6年【XZ】,3990,,2026-04-19 18:37:47
封閉式｜開放式水冷,鈦鉭科技 TCOMAS,鈦鉭 TCOMAS LX800 PRO 360(黑) /2.8+1.44雙螢幕/內置VRM風扇/厚:5.9/6年【XZ】,6990,,2026-04-19 18:37:47
封閉式｜開放式水冷,鈦鉭科技 TCOMAS,鈦鉭 TCOMAS LX800 PRO 360(白) /2.8+1.44雙螢幕/內置VRM風扇/厚:5.9/6年【XZ】,6990,,2026-04-19 18:37:47
